item_id,category_id,semantic_category,broad_categories
202858470,49,shoes,shoes
203505106,37,bags,accessories
206236735,37,bags,accessories
191884055,37,bags,accessories
210402804,38,bags,accessories
161075977,36,bags,accessories
204827377,37,bags,accessories
178831759,46,shoes,shoes
135766550,36,bags,accessories
205480371,318,bags,accessories
116766569,38,bags,accessories
195900178,37,bags,accessories
200796298,38,bags,accessories
117173201,41,shoes,shoes
201368819,318,bags,accessories
212294405,36,bags,accessories
210478630,36,bags,accessories
159346677,318,bags,accessories
183746531,37,bags,accessories
184241241,64,jewellery,accessories
159970824,37,bags,accessories
146482596,37,bags,accessories
208098111,37,bags,accessories
208027327,48,shoes,shoes
177473316,38,bags,accessories
136187676,318,bags,accessories
77371641,38,bags,accessories
214323627,41,shoes,shoes
208199932,37,bags,accessories
183694284,49,shoes,shoes
162589270,36,bags,accessories
112902450,259,bags,accessories
207786097,38,bags,accessories
146262549,318,bags,accessories
182419967,41,shoes,shoes
191471970,318,bags,accessories
212702221,318,bags,accessories
118043488,37,bags,accessories
213470848,318,bags,accessories
179570094,37,bags,accessories
102619257,64,jewellery,accessories
206500468,259,bags,accessories
209024705,46,shoes,shoes
138184735,318,bags,accessories
208734184,37,bags,accessories
156905640,318,bags,accessories
96535503,38,bags,accessories
209065748,259,bags,accessories
152530820,37,bags,accessories
191542079,49,shoes,shoes
203516791,41,shoes,shoes
153990492,261,shoes,shoes
127474834,35,bags,accessories
176143764,304,sunglasses,accessories
205789114,318,bags,accessories
71700957,259,bags,accessories
205519279,37,bags,accessories
184083591,37,bags,accessories
49857920,49,shoes,shoes
139221149,318,bags,accessories
179659434,259,bags,accessories
113136403,38,bags,accessories
157891285,36,bags,accessories
195867300,37,bags,accessories
198371112,36,bags,accessories
180953008,38,bags,accessories
166650509,36,bags,accessories
170524444,37,bags,accessories
210252920,259,bags,accessories
203823277,38,bags,accessories
188176652,259,bags,accessories
210529575,318,bags,accessories
187299907,37,bags,accessories
149483145,37,bags,accessories
167515439,36,bags,accessories
167350202,318,bags,accessories
212876835,37,bags,accessories
99614682,36,bags,accessories
207455038,318,bags,accessories
193574097,37,bags,accessories
197674891,37,bags,accessories
196915199,38,bags,accessories
157966314,38,bags,accessories
204579752,49,shoes,shoes
200950248,39,bags,accessories
213379498,36,bags,accessories
173613842,37,bags,accessories
194761453,43,shoes,shoes
181436319,38,bags,accessories
107803641,318,bags,accessories
153669811,318,bags,accessories
202022086,37,bags,accessories
203168405,37,bags,accessories
191641552,37,bags,accessories
212750892,36,bags,accessories
147107712,36,bags,accessories
206289363,37,bags,accessories
204641271,46,shoes,shoes
200567894,37,bags,accessories
140423383,38,bags,accessories
173640245,37,bags,accessories
76765809,38,bags,accessories
181188994,37,bags,accessories
214584500,318,bags,accessories
162897374,37,bags,accessories
187713190,37,bags,accessories
203676919,318,bags,accessories
203154638,41,shoes,shoes
207276387,318,bags,accessories
194298667,318,bags,accessories
184202639,37,bags,accessories
123215434,38,bags,accessories
178971464,36,bags,accessories
177543305,259,bags,accessories
79473356,318,bags,accessories
188385594,37,bags,accessories
204152846,37,bags,accessories
201526358,38,bags,accessories
134438395,37,bags,accessories
165041741,37,bags,accessories
156585743,258,bags,accessories
133173167,37,bags,accessories
211267103,46,shoes,shoes
180633152,318,bags,accessories
212217514,37,bags,accessories
134309447,259,bags,accessories
192536676,318,bags,accessories
192964398,318,bags,accessories
200153763,318,bags,accessories
170719252,42,shoes,shoes
153059355,318,bags,accessories
193337759,40,bags,accessories
192462604,38,bags,accessories
208913630,37,bags,accessories
192931103,37,bags,accessories
124133003,37,bags,accessories
87448745,318,bags,accessories
56994689,259,bags,accessories
204831683,37,bags,accessories
171004736,36,bags,accessories
208839762,261,shoes,shoes
194424196,259,bags,accessories
214704472,37,bags,accessories
172773467,38,bags,accessories
212203438,38,bags,accessories
172612717,49,shoes,shoes
168680112,38,bags,accessories
208152780,49,shoes,shoes
199402447,38,bags,accessories
184914454,318,bags,accessories
209060118,46,shoes,shoes
185066521,40,bags,accessories
205184359,37,bags,accessories
209172102,259,bags,accessories
195974107,318,bags,accessories
206019217,258,bags,accessories
189010626,37,bags,accessories
134928367,258,bags,accessories
181139700,37,bags,accessories
170843865,37,bags,accessories
172011331,259,bags,accessories
185331015,259,bags,accessories
193931545,36,bags,accessories
214057848,46,shoes,shoes
11921513,38,bags,accessories
62575005,49,shoes,shoes
209952370,37,bags,accessories
129581958,49,shoes,shoes
184960603,37,bags,accessories
186156032,259,bags,accessories
187887058,263,shoes,shoes
209369338,46,shoes,shoes
214858845,64,jewellery,accessories
63477503,259,bags,accessories
189778010,37,bags,accessories
198425617,38,bags,accessories
93503779,37,bags,accessories
194683646,318,bags,accessories
199717424,38,bags,accessories
111095231,46,shoes,shoes
208672009,38,bags,accessories
206299844,37,bags,accessories
112517565,318,bags,accessories
49869415,318,bags,accessories
202712918,318,bags,accessories
63045449,318,bags,accessories
178011506,318,bags,accessories
210449811,36,bags,accessories
144990038,318,bags,accessories
167967668,46,shoes,shoes
195844405,38,bags,accessories
201908917,259,bags,accessories
206895490,38,bags,accessories
208578671,318,bags,accessories
198516297,259,bags,accessories
204435637,38,bags,accessories
156281523,38,bags,accessories
209037956,42,shoes,shoes
211390780,40,bags,accessories
125535549,318,bags,accessories
181906521,261,shoes,shoes
108033709,38,bags,accessories
203755145,36,bags,accessories
93992710,49,shoes,shoes
175914182,266,shoes,shoes
189470672,37,bags,accessories
185812681,261,shoes,shoes
206207252,36,bags,accessories
179849827,41,shoes,shoes
160688952,38,bags,accessories
174381575,36,bags,accessories
174822665,37,bags,accessories
150791023,37,bags,accessories
170149485,318,bags,accessories
186514835,48,shoes,shoes
208271685,46,shoes,shoes
72561866,38,bags,accessories
201418449,38,bags,accessories
207686707,36,bags,accessories
207800932,37,bags,accessories
190101863,38,bags,accessories
196428679,37,bags,accessories
185863201,49,shoes,shoes
159798128,49,shoes,shoes
102506020,37,bags,accessories
195948396,36,bags,accessories
168060647,38,bags,accessories
201605999,36,bags,accessories
136190127,38,bags,accessories
202063643,318,bags,accessories
128975022,259,bags,accessories
203390488,37,bags,accessories
200879611,43,shoes,shoes
123259140,37,bags,accessories
184739794,37,bags,accessories
157162647,40,bags,accessories
195426035,64,jewellery,accessories
157970125,43,shoes,shoes
116185416,37,bags,accessories
128970500,46,shoes,shoes
120268325,36,bags,accessories
205395255,46,shoes,shoes
124833656,38,bags,accessories
207826616,261,shoes,shoes
186269336,37,bags,accessories
209019814,37,bags,accessories
213036118,17,tops,tops
148700903,38,bags,accessories
186591814,36,bags,accessories
130151286,46,shoes,shoes
188742618,36,bags,accessories
196292430,318,bags,accessories
139568210,37,bags,accessories
195752072,259,bags,accessories
180184053,37,bags,accessories
169612327,37,bags,accessories
189457961,42,shoes,shoes
60946553,37,bags,accessories
200509502,37,bags,accessories
154863099,318,bags,accessories
109494200,49,shoes,shoes
196093568,36,bags,accessories
166190294,318,bags,accessories
156259367,318,bags,accessories
150736934,36,bags,accessories
131909088,259,bags,accessories
174158772,36,bags,accessories
207991436,318,bags,accessories
200822149,36,bags,accessories
187983218,37,bags,accessories
148586766,304,sunglasses,accessories
186816412,49,shoes,shoes
210829382,36,bags,accessories
210930251,38,bags,accessories
63823068,259,bags,accessories
187225322,43,shoes,shoes
158689026,37,bags,accessories
113496860,38,bags,accessories
205020012,37,bags,accessories
193466853,38,bags,accessories
105651656,38,bags,accessories
212133619,37,bags,accessories
139604969,318,bags,accessories
155770593,37,bags,accessories
116682785,36,bags,accessories
181198369,41,shoes,shoes
213206190,37,bags,accessories
195361052,37,bags,accessories
174030116,36,bags,accessories
206895375,37,bags,accessories
100748257,37,bags,accessories
181443633,38,bags,accessories
100130080,318,bags,accessories
199657654,318,bags,accessories
177991519,49,shoes,shoes
180759809,41,shoes,shoes
164196339,37,bags,accessories
210015074,292,shoes,shoes
188128090,37,bags,accessories
192969841,318,bags,accessories
19105395,38,bags,accessories
188157041,318,bags,accessories
205686823,37,bags,accessories
181672975,261,shoes,shoes
196692157,259,bags,accessories
155783494,37,bags,accessories
205283929,36,bags,accessories
35845876,46,shoes,shoes
209937799,36,bags,accessories
174772308,38,bags,accessories
207956028,37,bags,accessories
210589353,259,bags,accessories
40240729,37,bags,accessories
154763164,36,bags,accessories
203489722,259,bags,accessories
203127410,36,bags,accessories
209805745,46,shoes,shoes
177597136,259,bags,accessories
190795775,318,bags,accessories
143738866,49,shoes,shoes
204346588,37,bags,accessories
209002652,37,bags,accessories
202354763,36,bags,accessories
126734285,46,shoes,shoes
203977100,37,bags,accessories
196315060,43,shoes,shoes
152197182,38,bags,accessories
116795009,36,bags,accessories
212420898,38,bags,accessories
179523073,37,bags,accessories
191597894,37,bags,accessories
183939549,46,shoes,shoes
208288704,46,shoes,shoes
194533002,37,bags,accessories
129449925,47,shoes,shoes
169591231,37,bags,accessories
205012826,36,bags,accessories
138858879,37,bags,accessories
210256383,38,bags,accessories
205051005,36,bags,accessories
206053520,41,shoes,shoes
144691460,38,bags,accessories
163909255,38,bags,accessories
152468791,304,sunglasses,accessories
205297007,46,shoes,shoes
15461361,318,bags,accessories
103484710,37,bags,accessories
124727495,318,bags,accessories
179502236,46,shoes,shoes
171581555,38,bags,accessories
69112996,38,bags,accessories
190788723,37,bags,accessories
204471980,37,bags,accessories
35538972,38,bags,accessories
210699425,36,bags,accessories
193633634,37,bags,accessories
160412897,318,bags,accessories
87980321,37,bags,accessories
122877312,38,bags,accessories
198135226,37,bags,accessories
208449535,46,shoes,shoes
147751334,37,bags,accessories
194360169,38,bags,accessories
194941703,37,bags,accessories
202042565,37,bags,accessories
201765531,41,shoes,shoes
180179363,38,bags,accessories
173457533,37,bags,accessories
101543218,38,bags,accessories
214648753,263,shoes,shoes
152498577,37,bags,accessories
118347450,37,bags,accessories
93662984,37,bags,accessories
111628351,46,shoes,shoes
163806779,259,bags,accessories
107334004,318,bags,accessories
200784779,37,bags,accessories
126843346,36,bags,accessories
197204986,36,bags,accessories
103006914,261,shoes,shoes
199909965,38,bags,accessories
204914793,37,bags,accessories
182387619,37,bags,accessories
165576768,318,bags,accessories
201270244,46,shoes,shoes
159319734,37,bags,accessories
202729174,37,bags,accessories
212930396,46,shoes,shoes
174094236,318,bags,accessories
204366563,38,bags,accessories
141769369,38,bags,accessories
208141094,37,bags,accessories
207707019,38,bags,accessories
203987602,38,bags,accessories
194632036,36,bags,accessories
127669212,38,bags,accessories
192391820,318,bags,accessories
138467622,38,bags,accessories
206277956,38,bags,accessories
198963435,291,shoes,shoes
156836340,38,bags,accessories
180059769,38,bags,accessories
74298996,49,shoes,shoes
172835232,38,bags,accessories
197800102,37,bags,accessories
195502011,37,bags,accessories
111252906,38,bags,accessories
169905426,38,bags,accessories
207884966,318,bags,accessories
205166742,38,bags,accessories
204071519,36,bags,accessories
212005696,36,bags,accessories
150228425,39,bags,accessories
127408061,106,jewellery,accessories
204659580,37,bags,accessories
201062991,36,bags,accessories
188874666,297,shoes,shoes
166409815,266,shoes,shoes
213314836,48,shoes,shoes
193347022,38,bags,accessories
197872553,37,bags,accessories
207075964,259,bags,accessories
203225067,40,bags,accessories
79038956,36,bags,accessories
173181931,38,bags,accessories
191094405,37,bags,accessories
199730512,40,bags,accessories
192933104,38,bags,accessories
187711612,318,bags,accessories
197922858,35,bags,accessories
200658918,48,shoes,shoes
153906625,36,bags,accessories
195261378,37,bags,accessories
112384952,36,bags,accessories
169069996,36,bags,accessories
198426570,38,bags,accessories
71952684,318,bags,accessories
157608946,38,bags,accessories
145417944,38,bags,accessories
137025491,38,bags,accessories
167841593,318,bags,accessories
171336756,259,bags,accessories
210091452,318,bags,accessories
195194673,38,bags,accessories
203755183,35,bags,accessories
187979252,260,bags,accessories
110076627,46,shoes,shoes
79131755,318,bags,accessories
183999946,4496,tops,tops
203622329,37,bags,accessories
147965142,36,bags,accessories
182862963,38,bags,accessories
139527953,37,bags,accessories
146729369,318,bags,accessories
157444408,261,shoes,shoes
179558506,38,bags,accessories
208823251,37,bags,accessories
208061825,318,bags,accessories
185329237,259,bags,accessories
191265791,40,bags,accessories
132228555,318,bags,accessories
211049072,38,bags,accessories
208637493,37,bags,accessories
205864217,49,shoes,shoes
213620265,37,bags,accessories
144321372,259,bags,accessories
211262802,41,shoes,shoes
66190158,38,bags,accessories
